Date,Price,Open,High,Low,Vol.,Change %
Jun 01 2012,1620.50,1560.00,1630.00,1545.50,2.82K,3.71%
Jun 04 2012,1612.20,1623.00,1627.90,1609.00,2.13K,-0.51%
Jun 05 2012,1615.20,1619.30,1622.70,1612.90,0.60K,0.19%
Jun 06 2012,1632.80,1619.70,1639.70,1616.50,0.42K,1.09%
Jun 07 2012,1586.60,1622.60,1627.20,1581.90,1.20K,-2.83%
Jun 08 2012,1590.10,1589.90,1593.90,1566.50,0.16K,0.22%
Jun 11 2012,1595.50,1608.00,1608.00,1583.00,0.13K,0.34%
Jun 12 2012,1612.70,1594.10,1612.80,1588.50,0.52K,1.08%
Jun 13 2012,1618.10,1608.20,1622.40,1608.20,0.66K,0.33%
Jun 14 2012,1618.40,1621.20,1626.40,1610.10,0.49K,0.02%
Jun 15 2012,1627.00,1624.30,1630.00,1621.50,1.02K,0.53%
Jun 18 2012,1625.70,1622.60,1627.60,1615.00,0.25K,-0.08%
Jun 19 2012,1622.20,1629.80,1630.70,1622.00,0.03K,-0.22%
Jun 20 2012,1614.80,1618.30,1618.30,1598.60,0.14K,-0.46%
Jun 21 2012,1564.50,1603.20,1603.30,1565.50,0.03K,-3.11%
Jun 22 2012,1566.00,1565.50,1569.30,1560.00,0.02K,0.10%
Jun 25 2012,1587.50,1574.90,1587.30,1571.00,0.03K,1.37%
Jun 26 2012,1574.00,1583.50,1583.50,1567.70,0.10K,-0.85%
Jun 27 2012,1577.50,1567.00,1571.60,1563.00,0.05K,0.22%
Jun 28 2012,1549.70,1573.70,1573.70,1548.40,0.13K,-1.76%
Jun 29 2012,1603.50,1562.60,1600.40,1561.90,0.06K,3.47%
Jul 02 2012,1597.20,1597.10,1598.30,1589.70,0.04K,-0.39%
Jul 03 2012,1621.30,1603.80,1624.00,1603.80,0.04K,1.51%
Jul 05 2012,1608.90,1618.50,1619.20,1598.00,0.03K,-0.76%
Jul 06 2012,1578.40,1592.30,1593.80,1587.00,0.02K,-1.90%
Jul 09 2012,1588.60,1582.10,1582.10,1580.90,0.01K,0.65%
Jul 10 2012,1579.30,1599.20,1599.80,1567.60,0.01K,-0.59%
Jul 11 2012,1575.20,1577.40,1579.50,1575.30,0.01K,-0.26%
Jul 12 2012,1564.90,1569.30,1574.70,1557.20,0.04K,-0.65%
Jul 13 2012,1591.60,1567.80,1594.10,1567.80,0.03K,1.71%
Jul 16 2012,1591.20,1586.20,1589.70,1585.80,0.01K,-0.03%
Jul 17 2012,1589.10,1596.00,1596.00,1576.30,0.03K,-0.13%
Jul 18 2012,1570.40,1581.20,1583.70,1569.90,0.03K,-1.18%
Jul 19 2012,1580.10,1580.00,1586.90,1578.40,0.06K,0.62%
Jul 20 2012,1582.50,1583.90,1584.40,1576.10,0.01K,0.15%
Jul 23 2012,1577.10,1571.70,1572.00,1569.80,0.00K,-0.34%
Jul 24 2012,1576.00,1574.00,1581.90,1574.00,0.01K,-0.07%
Jul 25 2012,1608.00,1583.70,1603.90,1583.30,0.01K,2.03%
Jul 26 2012,1615.00,1614.90,1614.90,1614.10,0.01K,0.44%
Jul 27 2012,1617.90,1613.40,1613.40,1613.40,0.06K,0.18%
Jul 30 2012,1619.70,1622.90,1625.80,1613.10,52.89K,0.11%
Jul 31 2012,1610.50,1621.10,1627.50,1610.00,6.28K,-0.57%
Aug 01 2012,1603.70,1613.40,1617.60,1592.00,3.53K,-0.42%
Aug 02 2012,1587.40,1600.00,1615.00,1583.10,0.93K,-1.02%
Aug 03 2012,1606.00,1589.30,1605.70,1585.10,0.68K,1.17%
Aug 06 2012,1612.90,1604.70,1614.10,1603.20,0.66K,0.43%
Aug 07 2012,1609.70,1610.80,1615.70,1609.00,0.45K,-0.20%
Aug 08 2012,1612.90,1610.20,1614.80,1603.00,0.34K,0.20%
Aug 09 2012,1617.10,1612.80,1617.10,1610.10,0.43K,0.26%
Aug 10 2012,1619.70,1615.80,1624.10,1605.00,1.22K,0.16%
Aug 13 2012,1609.60,1622.00,1623.70,1607.30,0.40K,-0.62%
Aug 14 2012,1599.40,1612.80,1615.60,1591.20,0.91K,-0.63%
Aug 15 2012,1603.70,1593.80,1604.60,1592.00,0.28K,0.27%
Aug 16 2012,1616.10,1600.20,1615.70,1600.20,0.20K,0.77%
Aug 17 2012,1616.30,1617.80,1617.80,1611.40,0.25K,0.01%
Aug 20 2012,1620.10,1614.00,1621.40,1611.60,0.07K,0.24%
Aug 21 2012,1639.90,1620.00,1639.00,1620.00,0.26K,1.22%
Aug 22 2012,1637.40,1638.40,1653.10,1635.00,0.04K,-0.15%
Aug 23 2012,1669.60,1659.90,1672.70,1658.00,0.14K,1.97%
Aug 24 2012,1669.80,1665.80,1669.60,1662.20,0.02K,0.01%
Aug 27 2012,1672.40,1674.90,1675.40,1663.90,0.04K,0.16%
Aug 28 2012,1666.50,1659.90,1671.00,1659.20,0.05K,-0.35%
Aug 29 2012,1659.80,1667.20,1667.30,1665.20,0.04K,-0.40%
Aug 30 2012,1653.50,1655.40,1662.00,1650.70,0.42K,-0.38%
Aug 31 2012,1684.60,1658.60,1690.00,1646.20,0.06K,1.88%
Sep 04 2012,1692.90,1689.10,1698.00,1687.70,0.04K,0.49%
Sep 05 2012,1690.80,1690.40,1693.30,1690.40,0.08K,-0.12%
Sep 06 2012,1702.60,1696.40,1712.40,1696.40,0.04K,0.70%
Sep 07 2012,1737.50,1696.70,1738.20,1696.70,0.11K,2.05%
Sep 10 2012,1728.70,1733.10,1733.50,1727.20,0.01K,-0.51%
Sep 11 2012,1731.80,1736.00,1736.00,1735.80,0.00K,0.18%
Sep 12 2012,1730.60,1742.20,1742.30,1730.50,0.02K,-0.07%
Sep 13 2012,1769.10,1728.70,1767.50,1728.70,0.03K,2.22%
Sep 14 2012,1769.80,1771.00,1774.50,1766.00,0.03K,0.04%
Sep 17 2012,1767.70,1774.80,1774.80,1753.80,0.05K,-0.12%
Sep 18 2012,1768.40,1766.30,1766.40,1766.30,0.01K,0.04%
Sep 19 2012,1769.00,1776.00,1778.50,1768.00,0.03K,0.03%
Sep 20 2012,1767.70,1769.10,1771.30,1759.70,0.02K,-0.07%
Sep 21 2012,1775.50,1785.30,1785.30,1772.30,0.01K,0.44%
Sep 24 2012,1762.10,1762.10,1762.10,1762.10,0.00K,-0.75%
Sep 25 2012,1763.80,1772.60,1772.70,1772.60,0.01K,0.10%
Sep 26 2012,1750.60,1762.80,1764.20,1737.60,0.01K,-0.75%
Sep 27 2012,1777.60,1752.60,1780.20,1750.70,6.99K,1.54%
Sep 28 2012,1771.10,1776.80,1782.20,1767.50,2.84K,-0.37%
Oct 01 2012,1780.50,1766.00,1791.00,1763.30,0.82K,0.53%
Oct 02 2012,1772.70,1777.90,1779.30,1773.10,0.09K,-0.44%
Oct 03 2012,1777.30,1772.20,1779.90,1771.90,0.13K,0.26%
Oct 04 2012,1794.10,1783.50,1794.80,1783.50,0.20K,0.95%
Oct 05 2012,1778.60,1792.20,1792.20,1776.60,0.26K,-0.86%
Oct 08 2012,1773.50,1778.00,1778.00,1766.80,0.03K,-0.29%
Oct 09 2012,1763.00,1776.70,1776.70,1762.30,0.02K,-0.59%
Oct 10 2012,1763.20,1762.40,1764.20,1758.10,0.03K,0.01%
Oct 11 2012,1768.80,1761.60,1771.00,1761.60,0.03K,0.32%
Oct 12 2012,1758.00,1769.50,1769.50,1753.60,0.08K,-0.61%
Oct 15 2012,1736.00,1750.00,1750.00,1729.90,0.11K,-1.25%
Oct 16 2012,1744.70,1736.70,1744.40,1736.60,0.02K,0.50%
Oct 17 2012,1751.50,1749.40,1750.70,1746.00,0.04K,0.39%
Oct 18 2012,1743.30,1749.10,1749.10,1740.50,0.03K,-0.47%
Oct 19 2012,1722.80,1741.10,1741.10,1721.00,0.07K,-1.18%
Oct 22 2012,1725.10,1715.00,1728.30,1715.00,0.01K,0.13%
Oct 23 2012,1708.30,1726.60,1728.50,1708.40,0.08K,-0.97%
Oct 24 2012,1700.50,1708.40,1708.50,1698.60,0.03K,-0.46%
Oct 25 2012,1712.00,1711.70,1716.70,1711.70,0.03K,0.68%
Oct 26 2012,1710.90,1706.10,1716.20,1706.10,0.08K,-0.06%
Oct 29 2012,1707.70,1712.00,1712.00,1707.00,0.01K,-0.19%
Oct 30 2012,1710.50,1709.10,1714.40,1709.00,0.37K,0.16%
Oct 31 2012,1717.50,1714.40,1724.50,1714.40,0.06K,0.41%
Nov 01 2012,1714.10,1722.30,1725.10,1714.90,0.02K,-0.20%
Nov 02 2012,1674.10,1711.30,1711.30,1674.30,0.05K,-2.33%
Nov 05 2012,1682.20,1682.80,1683.10,1674.30,0.01K,0.48%
Nov 06 2012,1714.10,1690.10,1718.00,1690.10,0.05K,1.90%
Nov 07 2012,1713.20,1707.70,1726.50,1703.70,0.04K,-0.05%
Nov 08 2012,1725.40,1715.90,1729.60,1714.20,0.03K,0.71%
Nov 09 2012,1730.30,1733.70,1734.10,1727.60,0.01K,0.28%
Nov 12 2012,1730.30,1733.20,1734.90,1733.20,0.01K,0.00%
Nov 13 2012,1724.20,1721.60,1728.20,1718.50,0.01K,-0.35%
Nov 14 2012,1729.50,1722.00,1727.70,1722.00,0.01K,0.31%
Nov 15 2012,1713.30,1724.90,1724.90,1706.30,0.01K,-0.94%
Nov 16 2012,1714.30,1710.00,1713.80,1706.90,0.02K,0.06%
Nov 19 2012,1734.00,1721.80,1731.00,1721.80,0.00K,1.15%
Nov 20 2012,1723.20,1730.60,1731.10,1722.50,0.02K,-0.62%
Nov 21 2012,1727.90,1725.80,1725.80,1725.80,0.02K,0.27%
Nov 23 2012,1751.30,1735.00,1735.00,1735.00,0.01K,1.35%
Nov 26 2012,1749.50,1750.30,1750.50,1749.40,0.02K,-0.10%
Nov 27 2012,1742.20,1746.40,1746.40,1745.20,0.01K,-0.42%
Nov 28 2012,1716.50,1739.80,1739.80,1716.30,0.01K,-1.48%
Nov 29 2012,1727.20,1719.60,1729.00,1717.70,65.60K,0.62%
Nov 30 2012,1710.90,1725.20,1731.20,1708.40,3.69K,-0.94%
Dec 03 2012,1719.60,1714.90,1721.90,1714.50,1.24K,0.51%
Dec 04 2012,1694.40,1716.30,1716.80,1691.60,1.43K,-1.47%
Dec 05 2012,1692.40,1697.10,1706.00,1685.00,1.26K,-0.12%
Dec 06 2012,1700.30,1694.30,1702.10,1686.40,0.53K,0.47%
Dec 07 2012,1704.00,1701.20,1704.50,1684.00,0.17K,0.22%
Dec 10 2012,1713.00,1704.20,1717.00,1704.20,0.09K,0.53%
Dec 11 2012,1708.20,1710.00,1714.10,1705.90,0.09K,-0.28%
Dec 12 2012,1716.60,1710.10,1722.30,1708.00,0.20K,0.49%
Dec 13 2012,1695.60,1707.20,1707.20,1689.90,0.24K,-1.22%
Dec 14 2012,1695.80,1698.30,1699.20,1694.40,0.07K,0.01%
Dec 17 2012,1697.00,1690.50,1698.50,1689.50,0.07K,0.07%
Dec 18 2012,1669.50,1701.40,1702.80,1661.00,0.50K,-1.62%
Dec 19 2012,1666.50,1675.30,1676.00,1664.60,0.08K,-0.18%
Dec 20 2012,1644.90,1667.90,1671.00,1637.60,0.16K,-1.30%
Dec 21 2012,1659.10,1648.00,1656.70,1635.80,0.08K,0.86%
Dec 24 2012,1658.60,1657.70,1663.80,1654.90,0.07K,-0.03%
Dec 26 2012,1659.80,1654.50,1666.70,1654.50,0.07K,0.07%
Dec 27 2012,1662.60,1656.20,1662.10,1656.20,0.21K,0.17%
Dec 28 2012,1654.90,1664.00,1664.00,1653.70,0.20K,-0.46%
Dec 31 2012,1674.80,1655.40,1677.10,1655.40,0.09K,1.20%
Jan 02 2013,1687.90,1672.80,1693.80,1670.00,0.04K,0.78%
Jan 03 2013,1673.70,1686.10,1686.80,1662.00,0.14K,-0.84%
Jan 04 2013,1648.10,1647.00,1658.30,1625.70,0.20K,-1.53%
Jan 07 2013,1645.50,1656.50,1659.90,1643.80,0.05K,-0.16%
Jan 08 2013,1661.50,1647.70,1659.50,1647.70,0.02K,0.97%
Jan 09 2013,1654.80,1658.60,1662.10,1651.20,0.01K,-0.40%
Jan 10 2013,1677.30,1672.50,1673.80,1672.50,0.01K,1.36%
Jan 11 2013,1660.00,1673.10,1673.10,1654.20,0.15K,-1.03%
Jan 14 2013,1668.90,1665.40,1673.80,1664.10,0.01K,0.54%
Jan 15 2013,1683.40,1671.60,1684.30,1671.60,0.02K,0.87%
Jan 16 2013,1682.70,1674.40,1680.50,1674.40,0.01K,-0.04%
Jan 17 2013,1690.40,1676.40,1694.60,1671.00,0.08K,0.46%
Jan 18 2013,1686.60,1687.40,1692.00,1687.30,0.01K,-0.22%
Jan 22 2013,1692.80,1690.30,1694.70,1687.80,0.02K,0.37%
Jan 23 2013,1686.30,1691.30,1693.70,1685.20,0.03K,-0.38%
Jan 24 2013,1669.50,1680.80,1681.70,1668.00,0.01K,-1.00%
Jan 25 2013,1656.40,1663.00,1663.00,1657.20,0.04K,-0.78%
Jan 28 2013,1652.40,1651.60,1655.50,1651.60,0.08K,-0.24%
Jan 29 2013,1660.70,1661.20,1661.50,1660.70,0.02K,0.50%
Jan 30 2013,1679.90,1662.40,1683.20,1661.80,44.89K,1.16%
Jan 31 2013,1660.60,1675.40,1680.00,1657.40,6.04K,-1.15%
Feb 01 2013,1669.40,1663.90,1681.20,1659.90,3.25K,0.53%
Feb 04 2013,1675.30,1668.00,1676.50,1661.60,0.45K,0.35%
Feb 05 2013,1672.40,1674.20,1683.40,1666.50,0.35K,-0.17%
Feb 06 2013,1677.70,1672.20,1678.50,1668.00,0.38K,0.32%
Feb 07 2013,1670.40,1677.00,1682.10,1663.10,0.48K,-0.44%
Feb 08 2013,1666.00,1671.50,1672.50,1664.80,0.29K,-0.26%
Feb 11 2013,1648.20,1666.50,1668.00,1643.70,0.87K,-1.07%
Feb 12 2013,1648.70,1643.80,1650.40,1642.40,0.09K,0.03%
Feb 13 2013,1644.20,1652.20,1652.30,1640.20,0.24K,-0.27%
Feb 14 2013,1634.70,1641.10,1646.90,1632.70,0.22K,-0.58%
Feb 15 2013,1608.80,1633.20,1633.90,1599.50,0.46K,-1.58%
Feb 19 2013,1603.60,1610.00,1617.00,1599.70,0.27K,-0.32%
Feb 20 2013,1577.60,1604.70,1606.90,1561.80,0.28K,-1.62%
Feb 21 2013,1578.20,1568.50,1581.20,1554.50,2.02K,0.04%
Feb 22 2013,1572.40,1580.00,1585.40,1572.30,0.08K,-0.37%
Feb 25 2013,1586.20,1579.40,1596.00,1577.70,0.12K,0.88%
Feb 26 2013,1615.20,1593.30,1609.00,1589.00,0.19K,1.83%
Feb 27 2013,1595.20,1612.80,1612.80,1591.80,0.70K,-1.24%
Feb 28 2013,1577.70,1596.00,1601.60,1575.10,0.10K,-1.10%
Mar 01 2013,1571.90,1579.60,1585.60,1566.00,0.07K,-0.37%
Mar 04 2013,1572.10,1580.80,1580.80,1569.70,0.06K,0.01%
Mar 05 2013,1574.60,1577.60,1585.50,1571.40,0.07K,0.16%
Mar 06 2013,1574.60,1577.60,1582.60,1566.80,0.11K,0.00%
Mar 07 2013,1574.80,1580.00,1583.50,1573.90,0.05K,0.01%
Mar 08 2013,1576.60,1578.60,1581.20,1561.80,0.07K,0.11%
Mar 11 2013,1577.80,1576.00,1579.70,1576.00,1.12K,0.08%
Mar 12 2013,1591.50,1579.80,1595.60,1579.80,0.16K,0.87%
Mar 13 2013,1588.30,1592.30,1596.00,1585.00,0.40K,-0.20%
Mar 14 2013,1590.60,1585.70,1587.90,1575.70,0.14K,0.14%
Mar 15 2013,1592.50,1590.50,1594.40,1590.20,0.01K,0.12%
Mar 18 2013,1604.60,1605.90,1607.70,1601.60,0.61K,0.76%
Mar 19 2013,1611.30,1613.10,1613.10,1613.00,0.20K,0.42%
Mar 20 2013,1607.50,1610.00,1613.00,1606.20,0.01K,-0.24%
Mar 21 2013,1613.80,1612.80,1613.00,1611.90,0.01K,0.39%
Mar 22 2013,1606.20,1611.00,1611.00,1604.10,0.10K,-0.47%
Mar 25 2013,1604.60,1607.10,1607.80,1596.10,0.03K,-0.10%
Mar 26 2013,1595.80,1595.80,1595.80,1595.80,0.01K,-0.55%
Mar 27 2013,1606.20,1598.50,1608.10,1590.30,50.45K,0.65%
Mar 28 2013,1594.80,1604.70,1606.60,1593.60,4.72K,-0.71%
Apr 01 2013,1600.00,1596.80,1600.50,1594.80,0.69K,0.33%
Apr 02 2013,1575.10,1599.20,1602.60,1574.10,2.29K,-1.56%
Apr 03 2013,1552.80,1575.70,1576.40,1549.20,2.17K,-1.42%
Apr 04 2013,1551.80,1557.30,1557.30,1539.10,0.83K,-0.06%
Apr 05 2013,1575.40,1553.20,1580.60,1550.10,1.18K,1.52%
Apr 08 2013,1572.00,1575.80,1580.60,1567.60,0.10K,-0.22%
Apr 09 2013,1586.20,1571.60,1589.30,1570.00,0.22K,0.90%
Apr 10 2013,1558.30,1584.40,1586.00,1557.00,0.36K,-1.76%
Apr 11 2013,1564.30,1557.10,1566.70,1554.80,1.07K,0.39%
Apr 12 2013,1501.00,1560.80,1560.80,1480.20,0.88K,-4.05%
Apr 15 2013,1360.60,1478.20,1487.40,1338.00,1.31K,-9.35%
Apr 16 2013,1386.80,1358.00,1401.00,1323.00,0.62K,1.93%
Apr 17 2013,1382.20,1373.20,1394.20,1370.20,0.09K,-0.33%
Apr 18 2013,1392.00,1347.50,1396.40,1347.50,0.06K,0.71%
Apr 19 2013,1395.30,1419.30,1420.30,1395.10,0.24K,0.24%
Apr 22 2013,1421.00,1406.80,1434.90,1406.80,0.07K,1.84%
Apr 23 2013,1408.60,1429.50,1429.50,1405.80,0.33K,-0.87%
Apr 24 2013,1423.40,1423.20,1430.10,1420.40,0.14K,1.05%
Apr 25 2013,1461.80,1433.00,1458.30,1433.00,0.22K,2.70%
Apr 26 2013,1453.60,1467.40,1480.00,1451.40,0.63K,-0.56%
Apr 29 2013,1467.40,1462.70,1475.50,1462.30,0.27K,0.95%
Apr 30 2013,1472.20,1471.10,1476.60,1461.00,0.53K,0.33%
May 01 2013,1446.30,1475.80,1477.10,1440.00,0.13K,-1.76%
May 02 2013,1467.70,1459.00,1471.20,1453.50,0.24K,1.48%
May 03 2013,1464.30,1465.50,1487.10,1461.40,0.07K,-0.23%
May 06 2013,1468.10,1468.10,1477.20,1466.80,0.03K,0.26%
May 07 2013,1449.00,1462.00,1466.20,1441.20,0.09K,-1.30%
May 08 2013,1473.90,1455.50,1474.70,1450.70,0.08K,1.72%
May 09 2013,1468.80,1471.20,1473.40,1453.00,0.03K,-0.35%
May 10 2013,1436.80,1455.60,1459.30,1423.00,0.57K,-2.18%
May 13 2013,1434.50,1440.00,1440.60,1427.80,0.34K,-0.16%
May 14 2013,1424.70,1430.10,1444.40,1422.00,0.07K,-0.68%
May 15 2013,1396.50,1425.70,1425.70,1390.10,0.36K,-1.98%
May 16 2013,1387.10,1390.40,1395.10,1370.60,0.04K,-0.67%
May 17 2013,1364.90,1386.70,1391.10,1359.10,0.05K,-1.60%
May 20 2013,1384.30,1342.90,1391.90,1342.90,0.02K,1.42%
May 21 2013,1377.80,1386.50,1392.30,1358.50,0.05K,-0.47%
May 22 2013,1367.60,1387.20,1395.70,1364.50,0.01K,-0.74%
May 23 2013,1392.00,1380.60,1394.80,1377.80,0.06K,1.78%
May 24 2013,1386.80,1386.80,1386.80,1386.80,0.00K,-0.37%
May 27 2013,1395.95,1385.95,1396.15,1384.15,-,0.66%
May 28 2013,1379.10,1380.80,1392.50,1379.80,0.06K,-1.21%
May 29 2013,1391.30,1391.30,1391.30,1391.30,0.00K,0.88%
May 30 2013,1411.50,1392.10,1417.50,1388.30,45.13K,1.45%
May 31 2013,1392.60,1412.40,1421.10,1384.20,6.00K,-1.34%
Jun 03 2013,1411.70,1389.10,1416.30,1388.30,1.42K,1.37%
Jun 04 2013,1397.10,1410.90,1414.10,1389.00,0.93K,-1.03%
Jun 05 2013,1398.40,1397.50,1410.00,1395.60,1.69K,0.09%
Jun 06 2013,1415.70,1401.70,1422.70,1391.60,0.78K,1.24%
Jun 07 2013,1383.00,1411.50,1416.40,1377.90,1.16K,-2.31%
Jun 10 2013,1386.20,1378.80,1386.90,1375.60,0.37K,0.23%
Jun 11 2013,1377.00,1384.20,1384.40,1366.00,0.48K,-0.66%
Jun 12 2013,1391.80,1375.00,1393.50,1373.70,0.51K,1.07%
Jun 13 2013,1377.60,1386.80,1390.90,1373.40,0.46K,-1.02%
Jun 14 2013,1387.30,1383.90,1389.60,1377.80,0.09K,0.70%
Jun 17 2013,1382.80,1390.30,1390.50,1380.00,0.11K,-0.32%
Jun 18 2013,1366.60,1383.10,1383.50,1363.00,0.35K,-1.17%
Jun 19 2013,1373.60,1368.10,1372.70,1348.10,0.20K,0.51%
Jun 20 2013,1285.90,1348.10,1348.10,1275.40,0.71K,-6.38%
Jun 21 2013,1291.60,1280.40,1300.00,1268.90,0.46K,0.44%
Jun 24 2013,1276.80,1297.30,1297.30,1275.70,0.32K,-1.15%
Jun 25 2013,1274.80,1281.30,1286.00,1273.20,0.95K,-0.16%
Jun 26 2013,1229.60,1273.90,1273.90,1228.80,0.37K,-3.55%
Jun 27 2013,1211.40,1224.70,1241.60,1198.30,0.53K,-1.48%
Jun 28 2013,1223.80,1200.90,1232.30,1183.20,0.23K,1.02%
Jul 01 2013,1255.90,1234.70,1261.00,1234.20,0.15K,2.62%
Jul 02 2013,1243.60,1254.10,1266.30,1241.20,0.11K,-0.98%
Jul 03 2013,1252.10,1243.80,1258.20,1240.30,0.02K,0.68%
Jul 04 2013,1247.05,1254.55,1256.15,1244.45,-,-0.40%
Jul 05 2013,1212.90,1252.70,1254.10,1208.90,0.07K,-2.74%
Jul 08 2013,1234.90,1218.80,1235.20,1215.40,0.06K,1.81%
Jul 09 2013,1245.90,1234.70,1254.50,1234.40,0.03K,0.89%
Jul 10 2013,1247.40,1244.60,1263.90,1244.60,0.06K,0.12%
Jul 11 2013,1280.10,1284.60,1285.00,1278.90,0.02K,2.62%
Jul 12 2013,1277.80,1282.30,1282.30,1273.30,0.01K,-0.18%
Jul 15 2013,1283.80,1292.10,1292.40,1281.60,0.02K,0.47%
Jul 16 2013,1290.80,1279.40,1291.40,1279.40,0.01K,0.55%
Jul 17 2013,1277.90,1286.20,1300.00,1272.90,0.01K,-1.00%
Jul 18 2013,1284.60,1275.30,1286.40,1275.20,0.03K,0.52%
Jul 19 2013,1293.30,1291.70,1292.20,1290.00,0.01K,0.68%
Jul 22 2013,1336.40,1317.00,1332.20,1317.00,0.02K,3.33%
Jul 23 2013,1335.10,1334.80,1342.30,1327.90,0.01K,-0.10%
Jul 24 2013,1319.70,1342.20,1345.10,1318.60,0.04K,-1.15%
Jul 25 2013,1329.00,1318.50,1336.80,1318.50,0.06K,0.70%
Jul 26 2013,1321.70,1326.50,1326.50,1322.40,0.07K,-0.55%
Jul 29 2013,1328.40,1328.40,1328.40,1328.40,0.00K,0.51%
Jul 30 2013,1324.00,1327.20,1329.60,1316.20,44.77K,-0.33%
Jul 31 2013,1312.40,1325.50,1338.40,1304.90,6.25K,-0.88%
Aug 01 2013,1311.00,1323.00,1328.50,1306.90,1.56K,-0.11%
Aug 02 2013,1310.60,1306.70,1317.60,1283.00,1.45K,-0.03%
Aug 05 2013,1302.60,1311.20,1318.30,1297.50,0.90K,-0.61%
Aug 06 2013,1283.20,1303.00,1305.90,1279.30,1.31K,-1.49%
Aug 07 2013,1286.10,1282.50,1288.40,1274.00,0.99K,0.23%
Aug 08 2013,1310.70,1283.90,1312.80,1283.70,0.48K,1.91%
Aug 09 2013,1312.90,1315.10,1315.80,1306.70,0.45K,0.17%
Aug 12 2013,1334.70,1317.20,1342.40,1317.20,0.31K,1.66%
Aug 13 2013,1321.20,1331.90,1339.10,1320.20,0.21K,-1.01%
Aug 14 2013,1334.00,1317.70,1336.30,1317.70,0.33K,0.97%
Aug 15 2013,1361.60,1340.10,1369.60,1319.90,0.24K,2.07%
Aug 16 2013,1371.70,1366.80,1378.90,1361.00,0.18K,0.74%
Aug 19 2013,1366.20,1379.00,1384.40,1363.90,0.14K,-0.40%
Aug 20 2013,1373.10,1355.00,1377.00,1355.00,0.12K,0.51%
Aug 21 2013,1370.60,1372.50,1377.30,1360.90,0.11K,-0.18%
Aug 22 2013,1371.20,1362.00,1380.40,1362.00,0.08K,0.04%
Aug 23 2013,1395.70,1376.80,1398.20,1373.90,0.18K,1.79%
Aug 26 2013,1393.00,1398.60,1403.00,1391.30,0.20K,-0.19%
Aug 27 2013,1420.60,1403.80,1421.10,1398.70,0.40K,1.98%
Aug 28 2013,1419.00,1417.30,1428.00,1415.10,0.02K,-0.11%
Aug 29 2013,1412.90,1417.40,1417.40,1404.50,0.38K,-0.43%
Aug 30 2013,1396.10,1407.20,1409.80,1392.30,0.10K,-1.19%
Sep 02 2013,1393.70,1380.40,1398.00,1379.60,-,-0.17%
Sep 03 2013,1412.00,1393.00,1414.40,1382.30,0.14K,1.31%
Sep 04 2013,1389.90,1413.00,1413.00,1387.10,0.10K,-1.57%
Sep 05 2013,1373.10,1393.50,1397.50,1367.10,0.04K,-1.21%
Sep 06 2013,1386.70,1371.00,1390.10,1368.90,0.05K,0.99%
Sep 09 2013,1386.80,1389.80,1389.80,1386.50,0.04K,0.01%
Sep 10 2013,1364.10,1377.50,1377.50,1357.60,0.02K,-1.64%
Sep 11 2013,1363.90,1365.80,1365.80,1356.70,0.06K,-0.01%
Sep 12 2013,1330.40,1360.00,1360.00,1322.40,0.12K,-2.46%
Sep 13 2013,1308.40,1322.90,1323.00,1305.30,0.04K,-1.65%
Sep 16 2013,1317.90,1328.40,1329.60,1310.80,0.11K,0.73%
Sep 17 2013,1309.50,1313.00,1313.10,1310.20,0.02K,-0.64%
Sep 18 2013,1307.80,1292.10,1347.70,1292.10,0.03K,-0.13%
Sep 19 2013,1369.40,1362.90,1373.00,1362.90,0.04K,4.71%
Sep 20 2013,1332.50,1347.50,1347.50,1330.70,0.00K,-2.69%
Sep 23 2013,1326.90,1327.10,1327.80,1317.60,0.08K,-0.42%
Sep 24 2013,1316.00,1321.20,1324.90,1309.40,0.06K,-0.82%
Sep 25 2013,1335.90,1322.70,1335.30,1322.70,0.05K,1.51%
Sep 26 2013,1323.60,1335.20,1338.30,1335.20,0.01K,-0.92%
Sep 27 2013,1338.40,1321.50,1343.80,1319.70,2.99K,1.12%
Sep 30 2013,1326.50,1345.80,1350.90,1322.00,0.60K,-0.89%
Oct 01 2013,1286.00,1328.00,1334.20,1283.80,0.82K,-3.05%
Oct 02 2013,1320.60,1288.50,1321.00,1280.00,0.15K,2.69%
Oct 03 2013,1317.40,1312.00,1319.50,1302.50,0.22K,-0.24%
Oct 04 2013,1309.70,1316.20,1318.10,1305.70,0.04K,-0.58%
Oct 07 2013,1324.80,1313.80,1325.40,1311.80,0.08K,1.15%
Oct 08 2013,1324.20,1326.50,1330.00,1321.20,0.06K,-0.05%
Oct 09 2013,1306.90,1317.60,1319.00,1295.30,0.14K,-1.31%
Oct 10 2013,1296.60,1303.40,1310.80,1285.00,0.09K,-0.79%
Oct 11 2013,1268.00,1286.90,1291.60,1263.80,0.21K,-2.21%
Oct 14 2013,1276.40,1275.80,1285.80,1272.10,0.06K,0.66%
Oct 15 2013,1273.00,1270.50,1284.80,1254.10,0.21K,-0.27%
Oct 16 2013,1282.00,1282.80,1284.00,1269.20,0.09K,0.71%
Oct 17 2013,1322.70,1307.00,1320.80,1307.00,0.07K,3.17%
Oct 18 2013,1314.40,1318.80,1326.00,1312.60,0.07K,-0.63%
Oct 21 2013,1315.70,1316.80,1317.70,1316.50,0.02K,0.10%
Oct 22 2013,1342.50,1313.90,1342.60,1313.90,0.06K,2.04%
