Date,Price,Open,High,Low,Vol.,Change %
Sep 10 2014,4450.79,4442.69,4459.78,4434.93,80.39M,-0.04%
Sep 11 2014,4440.90,4463.00,4466.15,4411.07,90.35M,-0.22%
Sep 12 2014,4441.70,4449.68,4452.31,4419.44,77.01M,0.02%
Sep 15 2014,4428.63,4425.63,4440.92,4418.73,77.01M,-0.29%
Sep 16 2014,4409.15,4426.15,4426.15,4391.08,86.25M,-0.44%
Sep 17 2014,4431.41,4432.65,4444.83,4421.94,103.39M,0.50%
Sep 18 2014,4464.70,4440.33,4470.48,4435.66,104.38M,0.75%
Sep 19 2014,4461.22,4491.54,4492.39,4451.91,158.93M,-0.08%
Sep 22 2014,4442.55,4446.91,4464.31,4434.58,86.94M,-0.42%
Sep 23 2014,4359.35,4430.30,4430.78,4351.30,110.55M,-1.87%
Sep 24 2014,4413.72,4364.00,4416.63,4347.05,98.86M,1.25%
Sep 25 2014,4355.28,4413.64,4430.50,4346.71,118.48M,-1.32%
Sep 26 2014,4394.75,4361.37,4411.99,4340.63,96.00M,0.91%
Sep 29 2014,4358.07,4389.83,4401.07,4334.01,84.70M,-0.83%
Sep 30 2014,4416.24,4375.38,4435.07,4369.26,126.22M,1.33%
Oct 01 2014,4365.27,4400.61,4427.76,4354.14,150.17M,-1.15%
Oct 02 2014,4242.67,4361.83,4371.06,4242.67,168.75M,-2.81%
Oct 03 2014,4281.74,4280.22,4297.41,4260.63,105.83M,0.92%
Oct 06 2014,4286.52,4317.92,4319.31,4279.49,103.76M,0.11%
Oct 07 2014,4209.14,4277.41,4277.41,4208.66,140.46M,-1.81%
Oct 08 2014,4168.12,4198.02,4213.11,4153.68,145.71M,-0.97%
Oct 09 2014,4141.45,4222.98,4222.98,4123.18,191.32M,-0.64%
Oct 10 2014,4073.71,4114.52,4125.13,4065.50,213.91M,-1.64%
Oct 13 2014,4078.70,4033.74,4104.00,4030.57,136.27M,0.12%
Oct 14 2014,4088.25,4053.08,4097.90,4012.82,157.16M,0.23%
Oct 15 2014,3939.72,4090.48,4096.58,3933.16,225.46M,-3.63%
Oct 16 2014,3918.62,3968.41,3987.14,3789.11,304.17M,-0.54%
Oct 17 2014,4033.18,3934.19,4040.70,3916.80,230.36M,2.92%
Oct 20 2014,3991.24,4023.76,4030.15,3962.06,143.99M,-1.04%
Oct 21 2014,4081.24,3968.79,4081.73,3965.46,159.67M,2.25%
Oct 22 2014,4105.09,4090.94,4110.48,4064.08,142.19M,0.58%
Oct 23 2014,4157.68,4086.02,4166.46,4047.32,162.95M,1.28%
Oct 24 2014,4128.90,4137.92,4153.07,4119.27,116.22M,-0.69%
Oct 27 2014,4096.74,4170.84,4171.53,4065.93,126.57M,-0.78%
Oct 28 2014,4112.67,4107.57,4127.87,4098.74,134.54M,0.39%
Oct 29 2014,4110.64,4126.97,4134.83,4106.14,135.70M,-0.05%
Oct 30 2014,4141.24,4138.08,4151.11,4051.86,248.77M,0.74%
Oct 31 2014,4233.09,4213.47,4246.93,4181.96,182.46M,2.22%
Nov 03 2014,4194.03,4225.81,4238.46,4185.41,123.59M,-0.92%
Nov 04 2014,4130.19,4177.20,4208.52,4118.50,142.15M,-1.52%
Nov 05 2014,4208.42,4163.51,4214.35,4145.61,126.75M,1.89%
Nov 06 2014,4227.68,4193.48,4275.30,4180.32,163.81M,0.46%
Nov 07 2014,4189.89,4238.87,4239.56,4161.15,144.10M,-0.89%
Nov 10 2014,4222.82,4184.18,4224.83,4174.98,123.85M,0.79%
Nov 11 2014,4244.10,4227.12,4252.92,4223.68,99.66M,0.50%
Nov 12 2014,4179.88,4232.34,4242.62,4175.29,122.99M,-1.51%
Nov 13 2014,4187.95,4203.67,4220.74,4153.17,131.58M,0.19%
Nov 14 2014,4202.46,4208.11,4208.13,4164.79,109.62M,0.35%
Nov 17 2014,4226.10,4169.61,4239.11,4166.40,95.51M,0.56%
Nov 18 2014,4262.38,4230.41,4267.66,4223.32,101.92M,0.86%
Nov 19 2014,4266.19,4263.33,4289.17,4251.04,83.27M,0.09%
Nov 20 2014,4234.21,4264.61,4264.73,4201.47,110.21M,-0.75%
Nov 21 2014,4347.23,4245.65,4356.11,4240.19,197.87M,2.67%
Nov 24 2014,4368.44,4355.97,4400.34,4348.83,117.17M,0.49%
Nov 25 2014,4382.31,4369.31,4403.55,4361.18,122.59M,0.32%
Nov 26 2014,4373.42,4382.88,4399.41,4364.59,95.10M,-0.20%
Nov 27 2014,4382.34,4375.42,4396.20,4374.58,95.29M,0.20%
Nov 28 2014,4390.18,4378.32,4390.18,4353.60,104.49M,0.18%
Dec 01 2014,4377.33,4354.19,4383.19,4334.81,95.80M,-0.29%
Dec 02 2014,4388.30,4396.75,4422.77,4373.03,101.31M,0.25%
Dec 03 2014,4391.86,4384.04,4405.83,4378.88,87.19M,0.08%
Dec 04 2014,4323.89,4399.94,4427.74,4310.69,144.55M,-1.55%
Dec 05 2014,4419.48,4366.22,4422.85,4359.32,125.88M,2.21%
Dec 08 2014,4375.48,4400.17,4407.95,4375.48,77.43M,-1.00%
Dec 09 2014,4263.94,4332.73,4342.12,4260.07,149.78M,-2.55%
Dec 10 2014,4227.91,4280.34,4306.72,4216.18,116.12M,-0.84%
Dec 11 2014,4225.86,4225.33,4249.12,4196.53,135.26M,-0.05%
Dec 12 2014,4108.93,4197.48,4202.52,4103.49,135.84M,-2.77%
Dec 15 2014,4005.38,4094.46,4144.31,4000.80,149.44M,-2.52%
Dec 16 2014,4093.20,4027.51,4094.19,3926.34,248.24M,2.19%
Dec 17 2014,4111.91,4052.23,4131.81,4035.30,143.18M,0.46%
Dec 18 2014,4249.49,4186.26,4249.49,4159.95,214.45M,3.35%
Dec 19 2014,4241.65,4282.39,4291.20,4202.07,214.97M,-0.18%
Dec 22 2014,4254.43,4255.88,4295.15,4239.36,86.94M,0.30%
Dec 23 2014,4314.97,4264.54,4314.97,4259.21,81.67M,1.42%
Dec 24 2014,4295.85,4309.75,4316.39,4295.02,14.32M,-0.44%
Dec 29 2014,4317.93,4301.66,4317.93,4249.95,74.90M,0.51%
Dec 30 2014,4245.54,4293.90,4296.02,4245.54,56.58M,-1.68%
Dec 31 2014,4272.75,4256.17,4275.58,4255.33,18.50M,0.64%
Jan 02 2015,4252.29,4294.05,4311.00,4224.34,69.81M,-0.48%
Jan 05 2015,4111.36,4221.99,4276.92,4105.45,137.89M,-3.31%
Jan 06 2015,4083.50,4129.89,4151.41,4076.16,130.81M,-0.68%
Jan 07 2015,4112.73,4111.73,4144.95,4080.78,121.32M,0.72%
Jan 08 2015,4260.19,4176.16,4270.11,4163.63,154.42M,3.59%
Jan 09 2015,4179.07,4249.26,4272.83,4149.14,139.01M,-1.90%
Jan 12 2015,4228.24,4196.78,4252.27,4165.15,129.74M,1.18%
Jan 13 2015,4290.28,4204.77,4310.58,4197.81,127.79M,1.47%
Jan 14 2015,4223.24,4227.46,4302.22,4207.37,156.38M,-1.56%
Jan 15 2015,4323.20,4262.94,4338.73,4119.35,187.41M,2.37%
Jan 16 2015,4379.62,4303.55,4387.22,4294.76,174.12M,1.31%
Jan 19 2015,4394.93,4388.67,4423.25,4367.24,110.72M,0.35%
Jan 20 2015,4446.02,4406.96,4463.51,4405.94,141.38M,1.16%
Jan 21 2015,4484.82,4455.01,4484.82,4406.72,165.15M,0.87%
Jan 22 2015,4552.80,4486.76,4569.55,4462.17,214.51M,1.52%
Jan 23 2015,4640.69,4588.49,4673.30,4585.64,229.40M,1.93%
Jan 26 2015,4675.13,4620.00,4678.83,4616.61,131.72M,0.74%
Jan 27 2015,4624.21,4671.76,4679.26,4592.62,145.81M,-1.09%
Jan 28 2015,4610.94,4660.45,4660.88,4582.58,134.66M,-0.29%
Jan 29 2015,4631.43,4571.05,4632.38,4571.05,120.85M,0.44%
Jan 30 2015,4604.25,4655.95,4660.71,4583.68,146.50M,-0.59%
Feb 02 2015,4627.67,4613.31,4646.55,4584.37,127.61M,0.51%
Feb 03 2015,4677.90,4651.07,4701.52,4645.15,146.30M,1.09%
Feb 04 2015,4696.30,4682.81,4696.30,4651.78,134.80M,0.39%
Feb 05 2015,4703.30,4654.56,4705.10,4647.85,125.07M,0.15%
Feb 06 2015,4691.03,4698.84,4707.24,4675.37,154.64M,-0.26%
Feb 09 2015,4651.08,4652.16,4659.26,4611.15,143.21M,-0.85%
Feb 10 2015,4695.65,4663.46,4716.49,4636.08,131.61M,0.96%
Feb 11 2015,4679.38,4687.87,4694.44,4659.46,97.39M,-0.35%
Feb 12 2015,4726.20,4670.08,4746.75,4664.03,159.10M,1.00%
Feb 13 2015,4759.36,4748.04,4779.54,4741.20,161.38M,0.70%
Feb 16 2015,4751.95,4757.52,4766.47,4747.22,102.44M,-0.16%
Feb 17 2015,4753.99,4720.93,4766.67,4683.19,109.45M,0.04%
Feb 18 2015,4799.03,4782.59,4806.68,4775.87,140.86M,0.95%
Feb 19 2015,4833.28,4788.40,4841.69,4770.17,128.58M,0.71%
Feb 20 2015,4830.90,4821.38,4837.93,4780.81,144.39M,-0.05%
Feb 23 2015,4862.30,4872.13,4875.97,4832.36,105.29M,0.65%
Feb 24 2015,4886.44,4865.68,4899.52,4843.96,109.62M,0.50%
Feb 25 2015,4882.22,4885.00,4894.60,4863.22,120.84M,-0.09%
Feb 26 2015,4910.62,4884.89,4910.62,4877.24,108.48M,0.58%
Feb 27 2015,4951.48,4905.77,4951.48,4903.09,124.45M,0.83%
Mar 02 2015,4917.32,4937.43,4950.59,4900.11,154.58M,-0.69%
Mar 03 2015,4869.25,4922.43,4936.47,4863.92,120.23M,-0.98%
Mar 04 2015,4917.35,4882.94,4917.35,4856.14,117.02M,0.99%
Mar 05 2015,4963.51,4929.04,4974.64,4926.09,108.15M,0.94%
Mar 06 2015,4964.35,4953.68,4986.88,4949.88,134.22M,0.02%
Mar 09 2015,4937.20,4940.64,4950.42,4917.46,119.54M,-0.55%
Mar 10 2015,4881.95,4930.06,4941.38,4869.45,132.78M,-1.12%
Mar 11 2015,4997.75,4900.37,5003.58,4900.33,144.17M,2.37%
Mar 12 2015,4987.33,4990.96,5000.94,4981.28,115.53M,-0.21%
Mar 13 2015,5010.46,4997.94,5010.80,4969.47,108.87M,0.46%
Mar 16 2015,5061.16,5019.02,5071.68,5019.02,112.50M,1.01%
Mar 17 2015,5028.93,5065.62,5074.83,5006.93,137.04M,-0.64%
Mar 18 2015,5033.42,5032.18,5041.32,5001.37,131.34M,0.09%
Mar 19 2015,5037.18,5029.97,5059.68,5006.82,125.95M,0.07%
Mar 20 2015,5087.49,5044.42,5106.04,5036.27,191.41M,1.00%
Mar 23 2015,5054.52,5078.25,5078.25,5036.23,116.39M,-0.65%
Mar 24 2015,5088.28,5040.86,5103.30,5032.78,134.72M,0.67%
Mar 25 2015,5020.99,5073.28,5087.30,5012.87,128.58M,-1.32%
Mar 26 2015,5006.35,4992.55,5006.35,4932.53,166.99M,-0.29%
Mar 27 2015,5034.06,5020.09,5048.37,5003.31,146.74M,0.55%
Mar 30 2015,5083.52,5052.25,5097.59,5045.36,116.18M,0.98%
Mar 31 2015,5033.64,5073.99,5098.86,5028.38,130.40M,-0.98%
Apr 01 2015,5062.22,5009.63,5110.79,5007.68,124.85M,0.57%
Apr 02 2015,5074.14,5068.06,5080.53,5059.42,79.73M,0.24%
Apr 07 2015,5151.19,5106.36,5166.77,5096.00,115.22M,1.52%
Apr 08 2015,5136.86,5146.78,5168.03,5128.18,98.93M,-0.28%
Apr 09 2015,5208.95,5156.16,5208.95,5154.60,103.18M,1.40%
Apr 10 2015,5240.46,5224.22,5240.65,5210.61,124.29M,0.60%
Apr 13 2015,5254.12,5236.11,5262.74,5222.40,120.40M,0.26%
Apr 14 2015,5218.06,5252.48,5260.78,5192.89,270.79M,-0.69%
Apr 15 2015,5254.35,5230.98,5269.50,5217.04,267.47M,0.70%
Apr 16 2015,5224.49,5246.75,5255.24,5214.94,169.46M,-0.57%
Apr 17 2015,5143.26,5214.33,5238.91,5132.71,194.38M,-1.55%
Apr 20 2015,5187.59,5154.91,5187.59,5151.12,120.07M,0.86%
Apr 21 2015,5192.64,5205.10,5243.57,5172.76,144.08M,0.10%
Apr 22 2015,5211.09,5210.70,5225.86,5146.27,130.69M,0.36%
Apr 23 2015,5178.91,5217.08,5226.17,5146.68,132.10M,-0.62%
Apr 24 2015,5201.45,5202.63,5225.39,5166.81,137.05M,0.44%
Apr 27 2015,5268.91,5198.79,5283.71,5135.89,132.40M,1.30%
Apr 28 2015,5173.38,5256.79,5256.79,5138.30,151.25M,-1.81%
Apr 29 2015,5039.39,5176.67,5202.56,5034.83,153.97M,-2.59%
Apr 30 2015,5046.49,5040.51,5069.04,4987.26,213.50M,0.14%
May 04 2015,5081.97,5060.50,5112.86,5013.53,113.79M,0.70%
May 05 2015,4974.07,5074.42,5133.17,4969.97,162.95M,-2.12%
May 06 2015,4981.59,4968.14,5013.21,4936.34,174.40M,0.15%
May 07 2015,4967.22,4945.82,4981.99,4874.90,192.34M,-0.29%
May 08 2015,5090.39,4999.48,5094.01,4981.41,153.10M,2.48%
May 11 2015,5027.87,5050.92,5050.92,5008.89,109.08M,-1.23%
May 12 2015,4974.65,4988.85,4992.92,4922.02,134.28M,-1.06%
May 13 2015,4961.86,4996.19,5045.54,4944.39,129.36M,-0.26%
May 14 2015,5029.31,4942.49,5043.69,4905.70,109.55M,1.36%
May 15 2015,4993.82,5049.56,5066.57,4965.86,122.36M,-0.71%
May 18 2015,5012.31,4996.96,5026.28,4932.01,102.43M,0.37%
May 19 2015,5117.30,5040.45,5124.50,5040.45,135.18M,2.09%
May 20 2015,5133.30,5106.26,5139.06,5089.43,95.64M,0.31%
May 21 2015,5146.70,5120.88,5148.87,5104.21,78.84M,0.26%
May 22 2015,5142.89,5147.41,5155.28,5121.69,90.78M,-0.07%
May 25 2015,5117.17,5139.65,5139.65,5099.13,21.65M,-0.50%
May 26 2015,5083.54,5122.87,5146.03,5062.47,109.81M,-0.66%
May 27 2015,5182.53,5105.86,5193.77,5086.36,125.73M,1.95%
May 28 2015,5137.83,5157.25,5164.24,5096.53,97.09M,-0.86%
May 29 2015,5007.89,5137.02,5144.73,5006.46,167.00M,-2.53%
Jun 01 2015,5025.30,5029.05,5060.49,4989.94,100.09M,0.35%
Jun 02 2015,5004.46,5051.68,5051.68,4960.72,124.89M,-0.41%
Jun 03 2015,5034.17,5016.37,5088.14,4991.27,117.40M,0.59%
Jun 04 2015,4987.13,5006.19,5044.75,4916.45,133.40M,-0.93%
Jun 05 2015,4920.74,4951.80,4966.45,4894.17,121.24M,-1.33%
Jun 08 2015,4857.66,4906.17,4917.52,4857.66,103.53M,-1.28%
Jun 09 2015,4850.22,4849.12,4868.42,4783.92,141.56M,-0.15%
Jun 10 2015,4934.91,4831.03,4956.74,4811.54,128.90M,1.75%
Jun 11 2015,4971.37,4926.77,5022.10,4917.92,137.97M,0.74%
Jun 12 2015,4901.19,4962.22,4973.07,4852.36,121.70M,-1.41%
Jun 15 2015,4815.36,4844.95,4871.07,4805.10,110.30M,-1.75%
Jun 16 2015,4839.86,4778.21,4857.63,4748.93,126.45M,0.51%
Jun 17 2015,4790.62,4845.73,4858.05,4773.19,112.14M,-1.02%
Jun 18 2015,4803.48,4777.91,4805.01,4712.97,139.92M,0.27%
Jun 19 2015,4815.37,4807.58,4870.52,4799.27,183.93M,0.25%
Jun 22 2015,4998.61,4926.63,5010.39,4911.86,176.27M,3.81%
Jun 23 2015,5057.68,5045.57,5078.51,5024.26,133.39M,1.18%
Jun 24 2015,5045.35,5060.58,5065.74,5001.67,141.97M,-0.24%
Jun 25 2015,5041.71,4996.63,5087.08,4996.63,132.55M,-0.07%
Jun 26 2015,5059.17,5010.22,5095.04,4985.88,108.85M,0.35%
Jun 29 2015,4869.82,4821.45,4946.62,4819.03,176.97M,-3.74%
Jun 30 2015,4790.20,4849.39,4892.48,4789.61,172.93M,-1.63%
Jul 01 2015,4883.19,4849.43,4941.61,4813.69,156.32M,1.94%
Jul 02 2015,4835.56,4898.55,4903.51,4833.14,103.69M,-0.98%
Jul 03 2015,4808.22,4836.46,4847.38,4780.55,89.46M,-0.57%
Jul 06 2015,4711.54,4709.01,4775.49,4699.17,140.40M,-2.01%
Jul 07 2015,4604.64,4712.63,4724.54,4602.16,168.85M,-2.27%
Jul 08 2015,4639.02,4611.86,4671.87,4601.90,148.65M,0.75%
Jul 09 2015,4757.22,4667.21,4777.03,4655.45,125.28M,2.55%
Jul 10 2015,4903.07,4884.05,4922.63,4850.94,143.84M,3.07%
Jul 13 2015,4998.10,4985.14,5010.58,4959.62,128.27M,1.94%
Jul 14 2015,5032.47,4995.36,5032.47,4981.02,88.56M,0.69%
Jul 15 2015,5047.24,5027.91,5055.60,5017.83,96.52M,0.29%
Jul 16 2015,5121.50,5071.90,5147.40,5067.75,126.82M,1.47%
Jul 17 2015,5124.39,5138.98,5138.98,5110.48,105.82M,0.06%
Jul 20 2015,5142.49,5134.16,5184.74,5130.97,81.52M,0.35%
Jul 21 2015,5106.57,5153.85,5157.24,5093.77,91.29M,-0.70%
Jul 22 2015,5082.57,5070.67,5101.22,5070.67,92.28M,-0.47%
Jul 23 2015,5086.74,5122.85,5122.85,5067.82,79.36M,0.08%
Jul 24 2015,5057.36,5075.25,5120.64,5051.14,107.29M,-0.58%
Jul 27 2015,4927.60,5030.89,5033.91,4924.29,121.28M,-2.57%
Jul 28 2015,4977.32,4958.46,4997.15,4937.65,115.44M,1.01%
Jul 29 2015,5017.44,5006.01,5021.44,4970.28,122.04M,0.81%
Jul 30 2015,5046.42,5049.24,5061.53,5000.97,150.49M,0.58%
Jul 31 2015,5082.61,5063.47,5083.64,5035.38,121.24M,0.72%
Aug 03 2015,5120.52,5076.80,5125.71,5066.15,105.50M,0.75%
Aug 04 2015,5112.14,5114.63,5114.63,5075.88,124.43M,-0.16%
Aug 05 2015,5196.73,5135.31,5202.76,5134.37,126.27M,1.65%
Aug 06 2015,5192.11,5186.55,5217.80,5177.95,88.25M,-0.09%
Aug 07 2015,5154.75,5187.87,5190.35,5152.89,95.71M,-0.72%
Aug 10 2015,5195.41,5179.84,5197.65,5133.63,77.67M,0.79%
Aug 11 2015,5099.03,5184.21,5184.21,5094.48,101.55M,-1.86%
Aug 12 2015,4925.43,5051.49,5051.72,4907.33,153.58M,-3.40%
Aug 13 2015,4986.85,5006.01,5023.94,4972.58,98.65M,1.25%
Aug 14 2015,4956.47,4987.06,5017.22,4940.73,77.97M,-0.61%
Aug 17 2015,4984.83,4996.76,5025.71,4923.01,83.19M,0.57%
Aug 18 2015,4971.25,4972.79,5000.28,4956.12,69.18M,-0.27%
Aug 19 2015,4884.10,4939.30,4949.12,4884.10,94.50M,-1.75%
Aug 20 2015,4783.55,4867.45,4882.11,4774.87,119.91M,-2.06%
Aug 21 2015,4630.99,4704.27,4775.72,4630.99,161.42M,-3.19%
Aug 24 2015,4383.46,4465.48,4540.13,4230.49,333.29M,-5.35%
Aug 25 2015,4564.86,4458.09,4596.24,4431.83,228.49M,4.14%
Aug 26 2015,4501.05,4499.23,4582.21,4430.75,161.06M,-1.40%
Aug 27 2015,4658.18,4612.27,4686.67,4589.52,157.72M,3.49%
Aug 28 2015,4675.13,4663.98,4675.13,4624.11,105.31M,0.36%
Aug 31 2015,4652.95,4636.44,4657.76,4608.62,92.85M,-0.47%
Sep 01 2015,4541.16,4586.33,4599.23,4499.49,142.60M,-2.40%
Sep 02 2015,4554.92,4558.00,4599.76,4517.81,106.41M,0.30%
Sep 03 2015,4653.79,4601.75,4692.30,4589.98,140.06M,2.17%
Sep 04 2015,4523.08,4607.91,4611.05,4500.95,137.44M,-2.81%
Sep 07 2015,4549.64,4563.85,4587.59,4524.99,69.17M,0.59%
Sep 08 2015,4598.26,4581.66,4655.08,4575.61,103.06M,1.07%
Sep 09 2015,4664.59,4707.41,4733.05,4662.88,114.52M,1.44%
Sep 10 2015,4596.53,4615.72,4665.83,4584.29,114.83M,-1.46%
Sep 11 2015,4548.72,4618.59,4618.59,4545.14,97.93M,-1.04%
Sep 14 2015,4518.15,4554.71,4596.75,4513.50,103.40M,-0.67%
Sep 15 2015,4569.37,4529.96,4591.47,4502.21,105.36M,1.13%
Sep 16 2015,4645.84,4610.16,4653.34,4604.08,102.33M,1.67%
Sep 17 2015,4655.14,4660.17,4665.99,4629.20,95.29M,0.20%
Sep 18 2015,4535.85,4623.10,4623.10,4495.05,256.56M,-2.56%
Sep 21 2015,4585.50,4526.28,4605.26,4526.28,106.19M,1.09%
Sep 22 2015,4428.51,4582.92,4582.92,4415.97,163.53M,-3.42%
Sep 23 2015,4432.83,4427.79,4488.27,4400.42,148.33M,0.10%
Sep 24 2015,4347.24,4434.70,4455.05,4309.42,177.67M,-1.93%
Sep 25 2015,4480.66,4423.12,4514.42,4413.71,138.30M,3.07%
Sep 28 2015,4357.05,4452.24,4470.07,4337.28,138.57M,-2.76%
Sep 29 2015,4343.73,4297.19,4377.22,4278.57,153.17M,-0.31%
Sep 30 2015,4455.29,4433.76,4474.72,4413.08,165.32M,2.57%
Oct 01 2015,4426.54,4518.03,4528.16,4408.12,153.89M,-0.65%
Oct 02 2015,4458.88,4472.50,4518.39,4386.10,148.44M,0.73%
Oct 05 2015,4616.90,4543.07,4631.84,4528.02,146.53M,3.54%
Oct 06 2015,4660.64,4610.43,4684.79,4589.29,137.14M,0.95%
Oct 07 2015,4667.34,4680.85,4730.30,4654.28,159.54M,0.14%
Oct 08 2015,4675.91,4657.24,4687.19,4643.92,113.14M,0.18%
Oct 09 2015,4701.39,4723.28,4737.69,4693.25,133.59M,0.54%
Oct 12 2015,4688.70,4705.22,4713.41,4663.34,98.97M,-0.27%
Oct 13 2015,4643.38,4667.51,4667.51,4598.11,120.49M,-0.97%
Oct 14 2015,4609.03,4608.42,4660.43,4580.84,117.31M,-0.74%
Oct 15 2015,4675.29,4651.77,4683.75,4622.45,113.31M,1.44%
Oct 16 2015,4702.79,4702.56,4718.91,4680.22,112.30M,0.59%
Oct 19 2015,4704.07,4697.52,4744.97,4684.52,88.46M,0.03%
Oct 20 2015,4673.81,4708.19,4711.95,4649.98,96.12M,-0.64%
Oct 21 2015,4695.10,4691.37,4716.57,4642.94,107.68M,0.46%
Oct 22 2015,4802.18,4675.15,4816.99,4670.10,159.26M,2.28%
Oct 23 2015,4923.64,4840.32,4947.02,4840.32,168.46M,2.53%
Oct 26 2015,4897.13,4908.33,4924.24,4881.05,101.15M,-0.54%
Oct 27 2015,4847.07,4885.09,4896.46,4847.07,111.00M,-1.02%
Oct 28 2015,4890.58,4857.85,4907.84,4848.50,110.85M,0.90%
Oct 29 2015,4885.82,4892.88,4899.84,4841.39,194.54M,-0.10%
Oct 30 2015,4897.66,4895.03,4909.16,4865.16,126.67M,0.24%
Nov 02 2015,4916.21,4848.86,4936.85,4845.12,117.39M,0.38%
Nov 03 2015,4936.18,4920.02,4936.18,4895.84,110.29M,0.41%
Nov 04 2015,4948.29,4951.19,4992.97,4942.08,145.50M,0.25%
Nov 05 2015,4980.04,4967.94,5008.06,4935.22,174.74M,0.64%
Nov 06 2015,4984.15,4964.88,5011.65,4930.92,155.53M,0.08%
Nov 09 2015,4911.17,4978.84,4983.77,4906.48,104.47M,-1.46%
Nov 10 2015,4912.16,4937.37,4942.62,4873.45,116.29M,0.02%
Nov 11 2015,4952.51,4919.10,4973.90,4917.09,119.67M,0.82%
Nov 12 2015,4856.65,4941.26,4963.38,4851.04,126.39M,-1.94%
Nov 13 2015,4807.95,4835.69,4860.53,4762.33,117.57M,-1.00%
Nov 16 2015,4804.31,4756.92,4824.02,4751.03,111.97M,-0.08%
Nov 17 2015,4937.31,4850.29,4937.31,4840.75,123.04M,2.77%
Nov 18 2015,4906.72,4901.12,4918.14,4879.36,100.36M,-0.62%
Nov 19 2015,4915.10,4943.90,4962.45,4901.07,106.80M,0.17%
Nov 20 2015,4910.97,4929.34,4934.29,4879.49,118.28M,-0.08%
Nov 23 2015,4889.12,4901.68,4905.33,4860.73,99.35M,-0.44%
Nov 24 2015,4820.28,4863.81,4865.42,4773.98,118.79M,-1.41%
Nov 25 2015,4892.99,4830.22,4911.83,4821.51,119.79M,1.51%
Nov 26 2015,4946.02,4884.35,4956.08,4883.27,96.15M,1.08%
Nov 27 2015,4930.14,4919.01,4961.45,4908.90,76.02M,-0.32%
Nov 30 2015,4957.60,4917.15,4974.36,4901.29,116.62M,0.56%
Dec 01 2015,4914.53,4960.38,4968.31,4897.87,131.93M,-0.87%
Dec 02 2015,4905.76,4925.24,4942.12,4886.86,139.22M,-0.18%
Dec 03 2015,4730.21,4895.64,4975.71,4730.21,210.43M,-3.58%
Dec 04 2015,4714.79,4715.69,4740.47,4670.99,163.12M,-0.33%
Dec 07 2015,4756.41,4746.26,4803.48,4733.34,106.71M,0.88%
Dec 08 2015,4681.86,4750.42,4757.20,4656.56,149.99M,-1.57%
Dec 09 2015,4637.45,4695.90,4714.64,4619.49,176.52M,-0.95%
Dec 10 2015,4635.06,4617.54,4661.04,4596.34,144.27M,-0.05%
Dec 11 2015,4549.56,4617.18,4630.27,4527.26,156.46M,-1.84%
Dec 14 2015,4473.07,4572.37,4623.16,4472.65,159.49M,-1.68%
Dec 15 2015,4614.40,4522.47,4626.76,4519.96,170.93M,3.16%
Dec 16 2015,4624.67,4621.47,4664.20,4593.92,136.87M,0.22%
Dec 17 2015,4677.54,4729.40,4748.76,4674.58,153.10M,1.14%
Dec 18 2015,4625.26,4629.56,4672.35,4601.39,228.37M,-1.12%
Dec 21 2015,4565.17,4617.20,4666.49,4565.17,118.06M,-1.30%
Dec 22 2015,4567.60,4596.55,4604.79,4526.86,88.02M,0.05%
Dec 23 2015,4674.53,4614.25,4686.09,4614.25,104.47M,2.34%
Dec 24 2015,4663.18,4670.86,4671.68,4651.44,16.82M,-0.24%
Dec 28 2015,4617.95,4667.03,4669.84,4613.78,46.03M,-0.97%
Dec 29 2015,4701.36,4648.79,4701.36,4648.79,64.69M,1.81%
Dec 30 2015,4677.14,4690.31,4708.32,4672.26,57.82M,-0.52%
Dec 31 2015,4637.06,4657.02,4667.52,4637.06,20.84M,-0.86%
Jan 04 2016,4522.45,4582.05,4586.11,4490.30,134.67M,-2.47%
Jan 05 2016,4537.63,4573.54,4575.45,4481.70,107.41M,0.34%
Jan 06 2016,4480.47,4528.12,4533.24,4440.77,108.12M,-1.26%
Jan 07 2016,4403.58,4346.10,4424.14,4323.55,141.96M,-1.72%
Jan 08 2016,4333.76,4404.18,4437.02,4333.74,128.04M,-1.59%
Jan 11 2016,4312.74,4333.21,4383.92,4312.74,110.34M,-0.49%
Jan 12 2016,4378.75,4317.49,4429.04,4305.77,127.11M,1.53%
Jan 13 2016,4391.94,4426.76,4465.56,4374.02,114.92M,0.30%
Jan 14 2016,4312.89,4341.36,4352.15,4234.84,171.14M,-1.80%
Jan 15 2016,4210.16,4305.44,4319.47,4178.87,182.27M,-2.38%
Jan 18 2016,4189.57,4211.11,4254.46,4161.37,129.96M,-0.49%
Jan 19 2016,4272.26,4267.77,4308.09,4251.53,134.29M,1.97%
Jan 20 2016,4124.95,4171.43,4178.82,4084.68,160.90M,-3.45%
Jan 21 2016,4206.40,4129.70,4234.65,4113.58,171.90M,1.97%
Jan 22 2016,4336.69,4293.26,4371.65,4280.95,158.95M,3.10%
Jan 25 2016,4311.33,4365.15,4365.15,4291.86,123.66M,-0.58%
Jan 26 2016,4356.81,4238.85,4366.65,4224.45,131.56M,1.05%
Jan 27 2016,4380.36,4349.79,4380.36,4319.36,116.95M,0.54%
Jan 28 2016,4322.16,4362.55,4403.68,4284.38,149.94M,-1.33%
Jan 29 2016,4417.02,4386.85,4417.02,4340.19,153.41M,2.19%
